country,country_iso3,sector_id,sector_name_ru,okved,ai_intensity,year,coverage_status,benchmark_core_ready,pre_1995_klems_gap,is_proxy_mn,staffing_proxy_exact,va_real_growth,employment_growth,labour_share,labour_share_structural,margin_share_stan,margin,ict_share_proxy,techint,rti_staffing_base,rti_base_year,rti_base_year_exact,rti_year_distance,rti_year_priority,rti_n_occ_available,rti_weight_coverage,rti_base_source,rti_total_source,k_l_real_klems,emp_per_va,occ,hours_klems,va_real_klems,va_real_stan,va_nominal_klems,va_nominal_stan,comp_nominal_klems,comp_nominal_stan,capital_real_klems,net_capital_stock_stan,employment_klems,employment_stan,ict_share_klems,ict_capital_share_stan,ict_investment_share_stan,requested_benchmark_window,employees_stan,gfcf_ict_stan,gfcf_total_stan,gross_capital_stock_ict_stan,gross_capital_stock_stan,gross_operating_surplus_stan,intermediate_nominal_stan,net_capital_stock_ict_stan,net_taxes_prod_stan,output_nominal_stan,self_employed_stan,va_factor_cost_stan,wages_nominal_stan,labour_share_stan,k_l_nominal_stan,hours_klems_gap_flag,va_real_growth_stan,employment_growth_stan,has_stan,capital_nominal_klems,capital_ict_ct_real_klems,capital_ict_it_real_klems,capital_ict_softdb_real_klems,labour_share_klems_official,labour_share_klems_from_levels,capital_ict_real_klems,techint_klems,hours_per_worker_klems,va_real_growth_klems,employment_growth_klems,has_klems,rti_sector_total_employment,rti_classified_employment,rti_proxy_source,klems_available_for_requested_window,employment
AT,AUT,C,Обрабатывающая промышленность без машиностроения,C excl. 26-30,low_medium,1994,stan_only,False,True,False,True,0.06907926428760014,-0.026660828142942572,0.6653729258112651,,0.30704956804582734,0.30704956804582734,,,0.4073316193158589,1995.0,True,0.0,1.0,8.0,0.9999987648221345,BA:103,reported_total,,0.01791262952514757,,,,38302.2019868041,,30208.3930489059,,20099.8468670072,,78657.33071481354,,686.093154186993,,,,1985-2005,663.90841799892,,6651.32335316617,,125367.72536595818,9275.47403702513,46658.83568492221,,833.0721448735694,76867.2287338281,22.18473618807309,29375.320904032327,16706.5292170749,0.6653729258112651,114.64526388988814,True,0.06907926428760014,-0.026660828142942572,True,,,,,,,,,,,,False,809.6,809.599,Lewandowski RTI x ILOSTAT base-year staffing matrix,False,686.093154186993
AT,AUT,C,Обрабатывающая промышленность без машиностроения,C excl. 26-30,low_medium,1995,stan_and_klems,True,False,False,True,-0.025273755114006313,-0.02048869617953053,0.6547262573242191,0.6547262573242191,0.35244275529149277,0.35244275529149277,0.021361323057412934,0.018015450182105527,0.4073316193158589,1995.0,True,0.0,1.0,8.0,0.9999987648221345,BA:103,reported_total,101.27297882847427,0.019489355305646855,1.6691863226214974,1131998.0,34547.576840826274,37334.16151346241,31623.4,32548.081536,20214.4,20367.1,68188.109375,79118.48675712993,673.31,672.036,,0.021361323057412934,0.0698749556140202,1985-2005,650.285,411.668301,5891.5,2717.8906420710987,127234.19025901207,11471.5,48857.655104,1429.486993859666,709.646,81405.73664,21.750999999999976,31838.435536,16851.1,0.6257542392313613,117.72953644913358,True,-0.025273755114006313,-0.02048869617953053,True,53956.0,28.51675796508789,390.8034057617188,809.1193237304686,0.6547262573242191,0.6392228539625721,1228.4394874572754,0.018015450182105527,1681.2434094250793,,,True,809.6,809.599,Lewandowski RTI x ILOSTAT base-year staffing matrix,True,673.31
AT,AUT,C,Обрабатывающая промышленность без машиностроения,C excl. 26-30,low_medium,1996,stan_and_klems,True,False,False,True,0.009167249751577788,-0.024891951701296544,0.643166885375977,0.643166885375977,0.36898914917193215,0.36898914917193215,0.0619783973693848,0.01852209926411346,0.4073316193158589,1995.0,True,0.0,1.0,8.0,0.9999987648221345,BA:103,reported_total,106.02292523417867,0.018831593295727214,1.7640527826502952,1121806.0,34864.283106037954,37673.893495138895,32186.0,33061.718309,20067.2,20181.2,69609.3515625,80708.17328415005,656.55,655.43,0.0619783973693848,0.020980592988266506,0.06820722267681524,1985-2005,631.226,441.785002,6477.1,2739.2024277042046,130558.8659594186,12199.7,49969.437912,1462.652830955716,681.103,83031.156221,24.20399999999995,32380.615309000004,16611.8,0.6104098949541382,123.13774664594244,True,0.009099761931280703,-0.02470998577457162,True,55466.8,30.59269142150879,384.8821411132813,873.8364868164062,0.643166885375977,0.6234760454856149,1289.3113193511963,0.01852209926411346,1708.6375752037166,0.009167249751577788,-0.024891951701296544,True,809.6,809.599,Lewandowski RTI x ILOSTAT base-year staffing matrix,True,656.55
AT,AUT,C,Обрабатывающая промышленность без машиностроения,C excl. 26-30,low_medium,1997,stan_and_klems,True,False,False,True,0.027639346299633383,-0.005117660498057841,0.624514617919922,0.624514617919922,0.3873856521772004,0.3873856521772004,0.0619783973693848,0.019513136107707427,0.4073316193158589,1995.0,True,0.0,1.0,8.0,0.9999987648221345,BA:103,reported_total,108.90210447955418,0.01823131788605092,1.8414794525966063,1116307.0,35827.90910029419,38670.43176548093,33599.5,34380.257457,20226.4,20293.6,71133.765625,82394.80151955491,653.19,651.907,0.0619783973693848,0.020942275638956672,0.07338872982736667,1985-2005,627.099,495.682159,6754.2,2805.86632549376,133980.9662458223,13318.4,52431.183299,1539.1953361341189,768.239,86811.440756,24.807999999999996,33612.018457,16672.9,0.5902689945059767,126.39042305045797,True,0.026451693145828292,-0.0053750972643912265,True,57472.9,32.286014556884766,395.0501708984375,960.7066650390624,0.624514617919922,0.6019851485885207,1388.0428504943848,0.019513136107707427,1709.0080987155343,0.027639346299633383,-0.005117660498057841,True,809.6,809.599,Lewandowski RTI x ILOSTAT base-year staffing matrix,True,653.19
AT,AUT,C,Обрабатывающая промышленность без машиностроения,C excl. 26-30,low_medium,1998,stan_and_klems,True,False,False,True,0.02831292132323404,0.0022964221742525215,0.6291606140136721,0.6291606140136721,0.3845315630155735,0.3845315630155735,0.0610419082641602,0.02142505401482116,0.4073316193158589,1995.0,True,0.0,1.0,8.0,0.9999987648221345,BA:103,reported_total,110.99113941331011,0.017770062312546204,1.8297557855840065,1121279.0,36842.30187182681,39841.88806385426,34805.9,35622.835685,21108.5,21158.2,72664.7890625,83866.36908437133,654.69,653.149,0.0610419082641602,0.0217799572551261,0.09136584831304297,1985-2005,627.656,623.654144,6825.9,2988.383689625341,137207.96852904747,13698.3,54594.465718,1700.6963446567474,766.531,90217.301403,25.49300000000005,34856.304685,17471.9,0.5939504700606768,128.40311947866616,True,0.03029333381839905,0.0019051797265561277,True,59731.9,34.11784362792969,414.1481323242188,1108.5810546875,0.6291606140136721,0.6064632720314659,1556.8470306396484,0.02142505401482116,1712.6869205272724,0.02831292132323404,0.0022964221742525215,True,809.6,809.599,Lewandowski RTI x ILOSTAT base-year staffing matrix,True,654.69
AT,AUT,C,Обрабатывающая промышленность без машиностроения,C excl. 26-30,low_medium,1999,stan_and_klems,True,False,False,True,0.04419657677454536,0.0024591791534922525,0.61503303527832,0.61503303527832,0.4015330321813143,0.4015330321813143,0.0635775709152222,0.024253400266667814,0.4073316193158589,1995.0,True,0.0,1.0,8.0,0.9999987648221345,BA:103,reported_total,112.53279512037179,0.017059778278882144,1.8690195207286255,1118834.0,38470.60549505598,41808.388419480456,36470.8,37386.773545,21607.8,21638.2,73855.2734375,84959.45260628848,656.3,654.537,0.0635775709152222,0.023535602743566406,0.10843551484141144,1985-2005,627.916,735.377131,6781.7,3295.6249911674936,140027.21863872264,15012.3,56095.935186,1915.241238078126,736.549,93482.708731,26.62099999999998,36650.224545,17903.9,0.5787661771336199,129.80084029823902,True,0.04935760957097468,0.002125089374706235,True,61993.2,34.349937438964844,479.8476257324219,1277.0439453125,0.61503303527832,0.5924684953442205,1791.2415084838867,0.024253400266667814,1704.7600182843214,0.04419657677454536,0.0024591791534922525,True,809.6,809.599,Lewandowski RTI x ILOSTAT base-year staffing matrix,True,656.3
AT,AUT,C,Обрабатывающая промышленность без машиностроения,C excl. 26-30,low_medium,2000,stan_and_klems,True,False,False,True,0.06464621473192644,-0.0015694042358677107,0.600312042236328,0.600312042236328,0.41455110557148256,0.41455110557148256,0.0653099346160889,0.0259866900692792,0.4073316193158589,1995.0,True,0.0,1.0,8.0,0.9999987648221345,BA:103,reported_total,116.52386611625742,0.015998746207797433,1.9091022477215425,1115930.0,40957.584518756594,44352.06898702908,38908.4,39776.768257,22449.4,22450.2,76354.59375,87381.55725446041,655.27,653.653,0.0653099346160889,0.025587788735557202,0.10463004482401268,1985-2005,627.151,837.992492,8009.1,3688.063715067681,144133.74102712865,16489.1,62667.256226,2134.919308959147,837.065,102444.024483,26.502000000000063,38939.703257,18596.0,0.5644048268312789,133.6818728812694,True,0.060841392450406095,-0.0013505730004568228,True,65307.6,34.233497619628906,528.6122436523438,1421.357421875,0.600312042236328,0.5769808062012316,1984.2031631469727,0.0259866900692792,1703.0079203992248,0.06464621473192644,-0.0015694042358677107,True,809.6,809.599,Lewandowski RTI x ILOSTAT base-year staffing matrix,True,655.27
AT,AUT,C,Обрабатывающая промышленность без машиностроения,C excl. 26-30,low_medium,2001,stan_and_klems,True,False,False,True,0.027300058731696497,0.0010072183985228023,0.5869923782348629,0.5869923782348629,0.4218830136199389,0.4218830136199389,0.0697408151626587,0.029043281611087407,0.4073316193158589,1995.0,True,0.0,1.0,8.0,0.9999987648221345,BA:103,reported_total,120.89105592441267,0.015589272387566251,1.9928587671424576,1111932.0,42075.72898162707,45695.13996466698,40446.7,41388.078129,22867.2,22900.8,79296.0703125,89978.49054978136,655.93,654.362,0.0697408151626587,0.028706898356871763,0.12020005227957802,1985-2005,628.917,1020.835004,8492.8,4265.172946324272,148576.58578441612,17461.0,67164.723159,2445.215801582448,1026.351,108552.801288,25.444999999999936,40361.727129,19020.0,0.55331875832992,137.5056781258407,True,0.03028203662901685,0.0010846733664497954,True,68438.3,35.15561294555664,657.5213012695312,1610.3411865234375,0.5869923782348629,0.5653662721557012,2303.0181007385254,0.029043281611087407,1695.1991828396324,0.027300058731696497,0.0010072183985228023,True,809.6,809.599,Lewandowski RTI x ILOSTAT base-year staffing matrix,True,655.93
AT,AUT,C,Обрабатывающая промышленность без машиностроения,C excl. 26-30,low_medium,2002,stan_and_klems,True,False,False,True,-0.013496755712934294,-0.023325659750278116,0.59038143157959,0.59038143157959,0.41814842251032336,0.41814842251032336,0.07715831756591801,0.03169490974929603,0.4073316193158589,1995.0,True,0.0,1.0,8.0,0.9999987648221345,BA:103,reported_total,126.320806764435,0.015433950584828401,2.1002789180086308,1074928.0,41507.84314611842,45097.00189972546,40192.9,41166.158049,22802.4,22860.6,80924.8984375,91363.25930708718,640.63,639.564,0.07715831756591801,0.0319066419529676,0.13130086814498398,1985-2005,613.617,1045.08926,7959.5,4849.905522835765,152003.00708500855,17213.2,68588.087224,2701.5921320491457,1091.994,109754.245273,25.947000000000003,40074.164049,19028.9,0.5553250797120555,142.85241087223042,True,-0.013089752332611782,-0.022614393867614546,True,70693.8,34.584903717041016,722.0775756835938,1808.244873046875,0.59038143157959,0.5673240796260036,2564.9073524475098,0.03169490974929603,1677.9232942572155,-0.013496755712934294,-0.023325659750278116,True,809.6,809.599,Lewandowski RTI x ILOSTAT base-year staffing matrix,True,640.63
AT,AUT,C,Обрабатывающая промышленность без машиностроения,C excl. 26-30,low_medium,2003,stan_and_klems,True,False,False,True,0.006662907451584488,-0.0037619218581708136,0.588709106445313,0.588709106445313,0.42398636456091543,0.42398636456091543,0.0819724655151367,0.03369546381333804,0.4073316193158589,1995.0,True,0.0,1.0,8.0,0.9999987648221345,BA:103,reported_total,129.1885292297327,0.01527411922595838,2.1636189891425133,1077080.0,41784.4060635159,45354.88069961933,40467.4,41408.417323,23126.9,22883.8,82450.703125,92725.70869489532,638.22,631.865,0.0819724655151367,0.03459627842430116,0.12558884262354872,1985-2005,605.795,1033.031025,8225.5,5374.161565776219,155339.29689967155,17556.2,69160.46451,2887.1818131762543,968.013,110568.881833,26.07000000000005,40440.404323,19151.4,0.5526364318997857,146.74924025685127,True,0.005718313613558346,-0.01203788831141206,True,73164.7,33.677757263183594,797.9916381835938,1946.5452880859373,0.588709106445313,0.5714945857653321,2778.214683532715,0.03369546381333804,1687.631224342703,0.006662907451584488,-0.0037619218581708136,True,809.6,809.599,Lewandowski RTI x ILOSTAT base-year staffing matrix,True,638.22
AT,AUT,C,Обрабатывающая промышленность без машиностроения,C excl. 26-30,low_medium,2004,stan_and_klems,True,False,False,True,0.030286146622271692,-0.013443640124095158,0.574963607788086,0.574963607788086,0.44185717961916937,0.44185717961916937,0.0841285991668701,0.03496412101691518,0.4073316193158589,1995.0,True,0.0,1.0,8.0,0.9999987648221345,BA:103,reported_total,132.20234231068548,0.014625819742674516,2.276001163664153,1068663.0,43049.89471208007,46610.7967156439,42014.6,42821.426931,23030.7,23122.6,83239.8828125,93501.1525046178,629.64,627.749,0.0841285991668701,0.03677617941037758,0.12569861726518305,1985-2005,601.437,1008.781683,8025.4,5809.20174521063,157960.99100961472,18920.7,76853.163514,3029.813864181705,777.872,119674.590445,26.31200000000001,42043.554931,19547.6,0.5399773351144611,148.94671676835455,True,0.0276908680312129,-0.006514049678333134,True,75448.6,33.45248794555664,792.5120239257811,2084.44482421875,0.574963607788086,0.5481594493342791,2910.409336090088,0.03496412101691518,1697.2603392414715,0.030286146622271692,-0.013443640124095158,True,809.6,809.599,Lewandowski RTI x ILOSTAT base-year staffing matrix,True,629.64
AT,AUT,C,Обрабатывающая промышленность без машиностроения,C excl. 26-30,low_medium,2005,stan_and_klems,True,False,False,True,0.044677287602207905,-0.00857632933104624,0.563804931640625,0.563804931640625,0.45281418096240966,0.45281418096240966,0.0797243595123291,0.034184178973909594,0.4073316193158589,1995.0,True,0.0,1.0,8.0,0.9999987648221345,BA:103,reported_total,134.1994239995835,0.013880251890138032,2.2605734933061568,1055111.0,44973.24723937645,48753.25931183592,44228.9,45046.22222,23745.7,23916.7,83772.6484375,94282.39278437654,624.24,628.419,0.0797243595123291,0.037459478635778594,0.10901010704137165,1985-2005,602.634,905.350741,8305.2,6006.67905882044,160351.37907881328,20398.0,82200.64977,3029.129018260234,731.954,127246.87199,25.784999999999968,44314.268220000005,20166.4,0.5309368648761241,150.03109833467246,True,0.04596494261324113,0.0010673055632106632,True,77424.6,32.89494705200195,778.9788208007811,2051.825439453125,0.563804931640625,0.5368819934477231,2863.699207305908,0.034184178973909594,1690.2329232346533,0.044677287602207905,-0.00857632933104624,True,809.6,809.599,Lewandowski RTI x ILOSTAT base-year staffing matrix,True,624.24
AT,AUT,C_mach,Машиностроение (ОКВЭД 26–30),C 26-30,medium,1985,stan_only,False,True,False,False,,,0.6528128922538324,,0.32944164217122157,0.32944164217122157,,,0.4073316193158589,1995.0,True,0.0,1.0,8.0,0.9999987648221345,BA:103,reported_total,,0.01978676129107784,,,,39259.75721162704,,21620.8943687923,,14114.3985860059,,57525.5875690469,,776.823444292136,,,,1985-2005,744.676409442615,,4413.31758714687,,93437.27349918846,7122.82294606545,37915.17894264091,,383.672836720948,59536.0733114332,32.14703484952099,21237.22153207135,11778.9186014371,0.6528128922538324,74.05233195744482,True,,,True,,,,,,,,,,,,False,809.6,809.599,Lewandowski RTI x ILOSTAT base-year staffing matrix,False,776.823444292136
AT,AUT,C_mach,Машиностроение (ОКВЭД 26–30),C 26-30,medium,1986,stan_only,False,True,False,False,-0.01826099001195236,-0.009553377457064749,0.6541343651453864,,0.3319819311094048,0.3319819311094048,,,0.4073316193158589,1995.0,True,0.0,1.0,8.0,0.9999987648221345,BA:103,reported_total,,0.019962261550602874,,,,38542.83517731384,,22680.7316548985,,14836.2460021099,,59099.25299723824,,769.402156711316,,,,1985-2005,739.753899527846,,4719.97903058789,,95981.0570051786,7529.59309376741,35801.0361651227,,314.8925590211902,58481.7678200212,29.64825718347004,22365.83909587731,12444.0427571119,0.6541343651453864,76.81191491566433,True,-0.01826099001195236,-0.009553377457064749,True,,,,,,,,,,,,False,809.6,809.599,Lewandowski RTI x ILOSTAT base-year staffing matrix,False,769.402156711316
AT,AUT,C_mach,Машиностроение (ОКВЭД 26–30),C 26-30,medium,1987,stan_only,False,True,False,False,-0.02474378524093579,-0.017541973116891207,0.6635491418225881,,0.32114418363994385,0.32114418363994385,,,0.4073316193158589,1995.0,True,0.0,1.0,8.0,0.9999987648221345,BA:103,reported_total,,0.020109673538430094,,,,37589.1395411096,,22823.5477669239,,15144.5455340892,,60768.01980575503,,755.905324762208,,,,1985-2005,727.888739761888,,4883.35816256674,,98608.66765480558,7329.64961537604,35515.146055161706,,349.35261745866046,58338.6938220856,28.016585000319992,22474.19514946524,12740.6412222095,0.6635491418225881,80.39104609412743,True,-0.02474378524093579,-0.017541973116891207,True,,,,,,,,,,,,False,809.6,809.599,Lewandowski RTI x ILOSTAT base-year staffing matrix,False,755.905324762208
