check_type,variant,spearman,kendall_tau,top3_overlap
bootstrap_sector_weights,bootstrap_0481,0.9757575757575757,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0482,0.9999999999999999,1.0,1.0
bootstrap_sector_weights,bootstrap_0483,0.9878787878787878,0.9555555555555556,1.0
bootstrap_sector_weights,bootstrap_0484,0.9999999999999999,1.0,1.0
bootstrap_sector_weights,bootstrap_0485,0.9636363636363635,0.8666666666666667,1.0
bootstrap_sector_weights,bootstrap_0486,0.9999999999999999,1.0,1.0
bootstrap_sector_weights,bootstrap_0487,0.9636363636363635,0.8666666666666667,1.0
bootstrap_sector_weights,bootstrap_0488,0.9878787878787878,0.9555555555555556,1.0
bootstrap_sector_weights,bootstrap_0489,0.9757575757575757,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0490,0.9393939393939393,0.8222222222222222,1.0
bootstrap_sector_weights,bootstrap_0491,0.8909090909090909,0.7777777777777778,1.0
bootstrap_sector_weights,bootstrap_0492,0.9999999999999999,1.0,1.0
bootstrap_sector_weights,bootstrap_0493,0.9999999999999999,1.0,1.0
bootstrap_sector_weights,bootstrap_0494,0.9999999999999999,1.0,1.0
bootstrap_sector_weights,bootstrap_0495,0.9636363636363635,0.8666666666666667,1.0
bootstrap_sector_weights,bootstrap_0496,0.9636363636363635,0.8666666666666667,0.6666666666666666
bootstrap_sector_weights,bootstrap_0497,0.9999999999999999,1.0,1.0
bootstrap_sector_weights,bootstrap_0498,0.9757575757575757,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0499,0.9757575757575757,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0500,0.9878787878787878,0.9555555555555556,1.0
