scenario,throttle_scenario,year,sector_id,sector_name_ru,class_id,ai_intensity,managed_obsolescence_pressure_score,managed_obsolescence_pressure_rank,fit_quality,throttle_rho,sanction_wedge,import_dependency_score,market_concentration_score,managed_adoption_factor,adaptation,adaptation_managed,diffusion_speed_managed,va_cf_growth_rate_annual,employment_cf_growth_rate_annual,va_cf_bn_rub,va_ai_bn_rub,incremental_va_vs_cf_bn_rub,va_share_cf,va_share_ai,delta_va_share_pp,labour_share_cf,labour_share_ai,margin_cf_t,margin_ai,profit_pool_cf_bn_rub,profit_pool_ai_bn_rub,incremental_profit_pool_vs_cf_bn_rub,labour_income_cf_bn_rub,labour_income_ai_bn_rub,incremental_labour_income_vs_cf_bn_rub,employment_cf_thousand,employment_ai_thousand,employment_delta_vs_cf_thousand,labour_productivity_cf_mrub_per_person,labour_productivity_ai_mrub_per_person,lp_gain_vs_cf_pct,delta_k_need_managed_bn_rub,cumulative_delta_k_need_managed_bn_rub,cumulative_incremental_profit_pool_vs_cf_bn_rub,cumulative_net_value_after_capex_bn_rub
Base,SanctionRelief,2033,M,Профессиональные и научные услуги,software,high,0.169486417651465,8,weak_proxy,0.3,0.03956833787019,0.137852145522388,0.2880108384830407,0.9095857368343705,0.7190608745915364,0.6540475154441096,0.09692793168659591,0.04066654128903991,0.0013893887328919607,12923.778792266625,14163.037584447984,1239.2587921813592,0.09234386415605433,0.09810840810149377,0.5764543945439432,0.5232999440805806,0.4786205985218046,0.4722917453222116,0.5499763101418879,6103.794041957788,7789.335151095579,1685.541109137791,6763.0127193029175,6778.721525555308,15.708806252390787,3015.142251316471,2861.4348906364435,-153.7073606800277,4286.291562736002,4949.627765703879,15.475760182409527,8.245801839352607,55.640784983538985,6160.8230822781115,6105.182297294573
Base,SanctionRelief,2034,M,Профессиональные и научные услуги,software,high,0.169486417651465,8,weak_proxy,0.3,0.03956833787019,0.137852145522388,0.2880108384830407,0.9095857368343705,0.8082939816430668,0.735212676871596,0.08116516142748645,0.04066654128903991,0.0013893887328919607,13449.344176132752,14907.43556198013,1458.0913858473778,0.09246736540045347,0.09886112506375037,0.6393759663296903,0.5232999440805721,0.47553494329209034,0.4722917453222199,0.5594832577461382,6352.014234384971,8340.460612857276,1988.4463784723048,7038.041055290638,7089.006524596712,50.96546930607383,3019.331455988517,2846.8650902594354,-172.46636572908164,4454.411306667717,5236.439061684378,17.55625381621271,6.904839768521258,62.54562475206024,8149.269460750416,8086.723835998356
Base,SanctionRelief,2035,M,Профессиональные и научные услуги,software,high,0.169486417651465,8,weak_proxy,0.3,0.03956833787019,0.137852145522388,0.2880108384830407,0.9095857368343705,0.8760270905468406,0.7968217466419177,0.061609069770321656,0.04066654128903991,0.0013893887328919607,13996.282486381964,15648.05772408494,1651.7752377029756,0.09255041118930116,0.09935710803523039,0.680669684592923,0.5232999440805726,0.47319275182728965,0.4722917453222195,0.5666639561737744,6610.328683516152,8867.190296365561,2256.8616128494095,7324.253842459579,7404.547495212028,80.2936527524489,3023.5264810943336,2836.804150375922,-186.72233071841174,4629.125153657049,5516.086728092006,19.160457861767878,5.241174262085021,67.78679901414526,10406.131073599827,10338.344274585681
Base,StressThrottle,2025,B,Добыча полезных ископаемых,hardware,low,0.232634033576202,5,exact_old_nace,0.5,0.0,0.1808589085820895,0.73,0.883682983211899,0.005,0.004418414916059495,0.004418414916059495,0.012418660446981845,0.01210671186349388,22733.878271173784,22737.89653452455,4.018263350764755,0.21768881788569794,0.21747874427573252,-0.021007360996541657,0.14027105471340273,0.10250453222287145,0.8525567657933684,0.8528713184298888,19381.921732812054,19392.499795722353,10.578062910299195,3188.9050828236554,2330.7374480034887,-858.1676348201668,1249.0408931107377,1248.7649845431786,-0.27590856755909954,18201.068032732728,18208.307260346905,0.03977364186078525,25.786689350348503,25.786689350348503,10.578062910299195,-15.208626440049308
Base,StressThrottle,2026,B,Добыча полезных ископаемых,hardware,low,0.232634033576202,5,exact_old_nace,0.5,0.0,0.1808589085820895,0.73,0.883682983211899,0.01072125,0.009474186183760572,0.005055771267701077,0.012418660446981845,0.01210671186349388,23016.202586066513,23024.92663056828,8.724044501766912,0.21278566336816948,0.21229199403926158,-0.049366932890790305,0.13870473949505013,0.10200996105170078,0.854123081011721,0.8547843638285209,19658.66986600107,19681.347262108677,22.67739610760691,3192.456383865655,2348.7718688025384,-843.6845150631166,1264.1626713093506,1263.5639675006028,-0.598703808747814,18206.677912920488,18222.208944524446,0.08530403887101468,29.50641928913627,55.29310863948477,33.255459017906105,-22.037649621578666
Base,StressThrottle,2027,B,Добыча полезных ископаемых,hardware,low,0.232634033576202,5,exact_old_nace,0.5,0.0,0.1808589085820895,0.73,0.883682983211899,0.0172585894697656,0.01525112182867193,0.005776935644911359,0.012418660446981845,0.01210671186349388,23302.032990761814,23316.252613384677,14.219622622862516,0.20790687167625835,0.2070380843240732,-0.08687873521851519,0.13877045234883123,0.10144484335226407,0.8540573681579399,0.8551153718040987,19901.272968819525,19938.086022572727,36.81305375320153,3233.633658775406,2365.3135939266263,-868.3200648487796,1279.4675245194774,1278.492230670257,-0.9752938492204066,18212.289522169176,18237.304892467742,0.1373543412436673,33.715268416923635,89.0083770564084,70.06851277110763,-18.93986428530077
Base,StressThrottle,2028,B,Добыча полезных ископаемых,hardware,low,0.232634033576202,5,exact_old_nace,0.5,0.0,0.1808589085820895,0.73,0.883682983211899,0.0247164061063087,0.02184146748229967,0.006590345653627737,0.012418660446981845,0.01210671186349388,23591.41302619845,23612.032875461162,20.619849262711796,0.20305519671393574,0.20170383298646144,-0.13513637274742973,0.13876769544581358,0.10080015537178581,0.8540601250609575,0.8555706599434053,20148.48515951975,20201.762549863688,53.27739034393744,3273.7260179559057,2380.0965824901996,-893.6294354657061,1294.9576691775328,1293.5442523043578,-1.4134168731750378,18217.902861011724,18253.749597973158,0.1967665391286566,38.46248016767972,127.47085722408812,123.34590311504508,-4.1249541090430455
Base,StressThrottle,2029,B,Добыча полезных ископаемых,hardware,low,0.232634033576202,5,exact_old_nace,0.5,0.0,0.1808589085820895,0.73,0.883682983211899,0.0332086498821017,0.029345918796255106,0.007504451313955351,0.012418660446981845,0.01210671186349388,23884.386774035316,23912.43960652782,28.052832492503512,0.19823335443437384,0.1962840673797377,-0.19492870546361507,0.13876781110833336,0.10006604675040746,0.8540600093984377,0.8560858104160828,20398.699592708523,20471.100239580006,72.40064687148333,3314.3840722977084,2392.8232995831077,-921.5607727146007,1310.6353485536865,1308.7136688093965,-1.9216797442900315,18223.517929981237,18271.71227475769,0.2644623555211778,43.79737042676081,171.26822765084893,195.7465499865284,24.47832233567948
Base,StressThrottle,2030,B,Добыча полезных ископаемых,hardware,low,0.232634033576202,5,exact_old_nace,0.5,0.0,0.1808589085820895,0.73,0.883682983211899,0.0428584819509576,0.03787331118635554,0.008527392390100433,0.012418660446981845,0.01210671186349388,24180.99886336644,24217.65920511568,36.660341749240615,0.1934440186357266,0.19078987666894984,-0.26541419667767685,0.13876780625585272,0.09923187087137851,0.8540600142509184,0.8566712739271426,20652.024233848184,20746.572962779843,94.54872893165884,3355.544165344629,2403.1636310490903,-952.3805342955388,1326.502833076736,1323.9932572459988,-2.509575830737049,18229.13472961095,18291.37654030818,0.34144138830751736,49.76744436852383,221.03567201937275,290.29527891818725,69.2596068988145
Base,StressThrottle,2031,B,Добыча полезных ископаемых,hardware,low,0.232634033576202,5,exact_old_nace,0.5,0.0,0.1808589085820895,0.73,0.883682983211899,0.0537974344125754,0.047539877330851105,0.009666566144495476,0.012418660446981845,0.01210671186349388,24481.294477519445,24527.89227800658,46.59780048713583,0.18868981678173863,0.18525617549467369,-0.34336412870649424,0.13876780645943265,0.09828625749487466,0.8540600140473384,0.8573348867836907,20908.494705367288,21028.617749207333,120.12304384004528,3397.2155339327956,2410.7547362427026,-986.4607976900929,1342.5624206629043,1339.3749478260247,-3.1874728368795786,18234.75326043429,18312.93941835963,0.4287755189700926,56.415873789193554,277.4515458085663,410.41832275823253,132.9667769496662
Base,StressThrottle,2032,B,Добыча полезных ископаемых,hardware,low,0.232634033576202,5,exact_old_nace,0.5,0.0,0.1808589085820895,0.73,0.883682983211899,0.0661639378099925,0.058467945944980726,0.010928068614129626,0.012418660446981845,0.01210671186349388,24785.319360938327,24843.353065221236,58.03370428290873,0.1839733258578817,0.1797424267420822,-0.42308991157994913,0.1387678064508917,0.09721724004789249,0.8540600140558794,0.8580850289614316,21168.150201782446,21317.709334469433,149.55913268698714,3439.4043999022288,2415.2022185361584,-1024.2021813660704,1358.8164370486252,1354.849877488782,-3.9665595598430627,18240.37352298483,18336.60944876672,0.5275984379411014,63.77823629184502,341.22978210041134,559.9774554452197,218.74767334480833
Base,StressThrottle,2033,B,Добыча полезных ископаемых,hardware,low,0.232634033576202,5,exact_old_nace,0.5,0.0,0.1808589085820895,0.73,0.883682983211899,0.0801010587924628,0.07078394259215524,0.01231599664717442,0.012418660446981845,0.01210671186349388,25093.11982615183,25164.268099857036,71.14827370520652,0.17929706827420552,0.17432058888626062,-0.49764793879449043,0.13876780645124998,0.09601245119107837,0.8540600140555211,0.8589303492870006,21431.030271420106,21614.35358856193,183.3233171418251,3482.1171952934606,2416.083062696734,-1066.0341325967265,1375.267236127352,1370.4084973616311,-4.858738765720773,18245.995517796346,18362.603667668696,0.6390889976850778,71.8784418426368,413.10822394304813,743.3007725870448,330.19254864399664
Base,StressThrottle,2034,B,Добыча полезных ископаемых,hardware,low,0.232634033576202,5,exact_old_nace,0.5,0.0,0.1808589085820895,0.73,0.883682983211899,0.0957532853744189,0.0846155488720068,0.013831606279851461,0.012418660446981845,0.01210671186349388,25404.742760828234,25490.873889364837,86.13112853660277,0.17466350782655757,0.1690524627659808,-0.5611045060576775,0.138767806451235,0.0946594007157335,0.8540600140555361,0.8598795747265513,21697.174959390242,21919.081799395186,221.90684000494366,3525.3604263780257,2412.9508460876145,-1112.4095802904112,1391.9172002904495,1386.0407481421498,-5.876452148299677,18251.619245402715,18391.14320667183,0.7644470301135575,80.72382090203368,493.8320448450818,965.2076125919884,471.37556774690665
Base,StressThrottle,2035,B,Добыча полезных ископаемых,hardware,low,0.232634033576202,5,exact_old_nace,0.5,0.0,0.1808589085820895,0.73,0.883682983211899,0.1132622080047104,0.10008788585476912,0.015472336982762321,0.012418660446981845,0.01210671186349388,25720.23563491788,25823.413394317184,103.17775939930289,0.17007504572828208,0.16397013175249525,-0.610491397578683,0.13876780645123565,0.09314584889205861,0.8540600140555354,0.8609412466806098,21966.624807869648,22232.441721252195,265.8169133825468,3569.1406804664584,2405.3437619042306,-1163.7969185622278,1408.7687407722071,1401.736317711651,-7.032423060556084,18257.24470633804,18422.44726631195,0.9048603041211356,90.29942974532277,584.1314745904045,1231.0245259745352,646.8930513841307
Base,StressThrottle,2025,C,Обрабатывающая промышленность,hybrid,low_medium,0.4258814627425804,2,exact_old_nace,0.5,0.0,0.234296875,0.63,0.7870592686287098,0.01,0.007870592686287098,0.007870592686287098,0.04174122429048687,0.004591380398998313,27956.307647992504,27973.91580771768,17.608159725175938,0.2676963205198937,0.26755914176582457,-0.013717875406915603,0.4401802957999449,0.41541827053817215,0.5554548652643114,0.5561393456584364,15528.467097903314,15557.3952328083,28.9281349049852,12305.815769967601,11620.875725022514,-684.9400449450877,10619.736400473892,10614.72256724361,-5.013833230281307,2632.4860235462143,2635.388313778778,0.11024902721625818,9.91109602431725,9.91109602431725,28.9281349049852,19.01703888066795
Base,StressThrottle,2026,C,Обрабатывающая промышленность,hybrid,low_medium,0.4258814627425804,2,exact_old_nace,0.5,0.0,0.234296875,0.63,0.7870592686287098,0.022375,0.01761045113556738,0.009739858449280284,0.04174122429048687,0.004591380398998313,29123.238155861214,29164.296940615193,41.058784753979126,0.2692454381756112,0.268897567041825,-0.03478711337862039,0.43915981547126925,0.4148761090714577,0.5564753455929871,0.5579781539307335,16206.364017569736,16273.040567612203,66.67655004246626,12789.75589445384,12099.57003852705,-690.1858559267894,10668.495650025556,10657.228982126835,-11.266667898720698,2729.835499889945,2736.5741122318414,0.24685049125370284,12.264981330092596,22.176077354409845,95.60468494745146,73.42860759304162
Base,StressThrottle,2027,C,Обрабатывающая промышленность,hybrid,low_medium,0.4258814627425804,2,exact_old_nace,0.5,0.0,0.234296875,0.63,0.7870592686287098,0.03761983984375,0.029609043633351075,0.01199859249778369,0.04174122429048687,0.004591380398998313,30338.87777179028,30410.82736495303,71.9495931627498,0.27069145298189157,0.27003479267228603,-0.0656660309605539,0.4392026284847923,0.4142082169721031,0.556432532579464,0.5589444883600905,16881.538594176072,16997.96434211071,116.42574793463791,13324.91486264913,12596.414579483635,-728.5002831654947,10717.478771839882,10698.455616770296,-19.02315506958621,2830.7849651641504,2842.543676797867,0.41538696080487547,15.109307156674381,37.285384511084224,212.03043288208937,174.74504837100514
Base,StressThrottle,2028,C,Обрабатывающая промышленность,hybrid,low_medium,0.4258814627425804,2,exact_old_nace,0.5,0.0,0.234296875,0.63,0.7870592686287098,0.0562947883187826,0.04430733492178907,0.014698291288437998,0.04174122429048687,0.004591380398998313,31605.259673584245,31717.486040182655,112.2263665984101,0.2720317012417976,0.27094399456169127,-0.10877066801063262,0.43920083231677665,0.4133900482887868,0.5564343287474797,0.5601822105812959,17586.251451360637,17767.571444070913,181.31999271027598,13881.056354226057,13111.693085750028,-769.3632684760287,10766.686793799588,10738.102213964561,-28.584579835027398,2935.4675471553005,2953.732923023872,0.6222305501647263,18.50892075852256,55.79430526960678,393.35042559236535,337.5561203227586
Base,StressThrottle,2029,C,Обрабатывающая промышленность,hybrid,low_medium,0.4258814627425804,2,exact_old_nace,0.5,0.0,0.234296875,0.63,0.7870592686287098,0.0790132617173263,0.062188119979207666,0.017880785057418604,0.04174122429048687,0.004591380398998313,32924.501906378406,33088.71107203843,164.20916566002415,0.27326363945326543,0.27160703384692136,-0.16566056063440637,0.4392009076728256,0.4123947286233915,0.5564342533914307,0.5616853184104369,18320.320636560406,18585.443214288855,265.12257772844896,14460.471121957073,13645.610023051098,-814.8610989059744,10816.120748506793,10775.83789580055,-40.28285270624292,3044.02129672265,3070.6392757572407,0.8744347177613188,22.516497137886365,78.31080240749314,658.4730033208143,580.1622009133212
Base,StressThrottle,2030,C,Обрабатывающая промышленность,hybrid,low_medium,0.4258814627425804,2,exact_old_nace,0.5,0.0,0.234296875,0.63,0.7870592686287098,0.106415670647682,0.08375543991059825,0.021567319931390504,0.04174122429048687,0.004591380398998313,34298.810925105114,34529.399544244894,230.58861913978035,0.274384853052162,0.27202711148515013,-0.23577415670118507,0.43920090451135396,0.41119420092907316,0.5564342565529024,0.5634978985124109,19085.03335775943,19457.2440800774,372.21072231797007,15064.068781970074,14198.288854156483,-865.7799278135917,10865.781673304686,10811.31454603522,-54.46712726946498,3156.5893698537366,3193.8206401466405,1.1794777822060842,27.15879062063633,105.46959302812948,1030.6837256387844,925.2141326106549
Base,StressThrottle,2031,C,Обрабатывающая промышленность,hybrid,low_medium,0.4258814627425804,2,exact_old_nace,0.5,0.0,0.234296875,0.63,0.7870592686287098,0.1391243578632767,0.10949911534830946,0.025743675437711114,0.04174122429048687,0.004591380398998313,35730.48528482693,36044.85673270915,314.3714478822221,0.27539306502389366,0.2722424017877263,-0.31506632361673614,0.43920090464398975,0.40976119973027647,0.5564342564202666,0.5656606994260197,19881.66601099795,20389.158870134936,507.4928591369862,15692.861460464752,14769.783738900835,-923.0777215639173,10915.670610299292,10844.19030181562,-71.48030848367125,3273.3202164523036,3323.886406408253,1.544798144153292,32.4178939823117,137.8874870104412,1538.1765847757706,1400.2890977653294
